id	brand	purchasequantity
49806426	3224	1
49806426	3334	1
49806426	3896	3
49806426	3991	1
49806426	4150	1
49806426	4760	1
49806426	4966	1
49806426	5025	1
49806426	5922	1
49806426	5923	1
49806426	5929	1
49806426	5934	1
49806426	6167	1
49806426	6484	5
49806426	6662	1
49806426	7354	1
49806426	8328	1
49806426	8530	1
49806426	8755	3
49806426	9365	2
49806426	10198	40
49806426	10256	2
49806426	10737	3
49806426	10775	1
49806426	10905	1
49806426	12069	2
49806426	13545	1
49806426	13732	1
49806426	14153	1
49806426	14423	2
49806426	15393	1
49806426	16257	13
49806426	19097	1
49806426	19597	1
49806426	19708	2
49806426	19828	1
49806426	20285	3
49806426	20375	8
49806426	21197	1
49806426	23292	1
49806426	23328	2
49806426	23682	1
49806426	24514	1
49806426	27484	1
49806426	27806	2
49806426	27945	3
49806426	28490	1
49806426	36616	1
49806426	43084	3
49806426	50807	3
49806426	52218	1
49806426	52228	4
49806426	52315	1
49806426	56073	2
49806426	62265	2
49806426	69306	60
49806426	78698	1
49806426	79368	1
49806426	82292	1
49806426	86280	1
49806426	90775	1
49817353	1155	1
49817353	2083	4
49817353	2539	1
49817353	3949	2
49817353	4015	1
49817353	4308	2
49817353	4312	1
49817353	4687	1
49817353	4946	1
49817353	6994	2
49817353	7217	1
49817353	7566	1
49817353	7907	3
49817353	9241	4
49817353	10789	1
49817353	11804	1
49817353	11937	1
49817353	12172	1
49817353	12610	1
49817353	13073	2
49817353	14748	1
49817353	16215	1
49817353	16475	1
49817353	18169	2
49817353	19411	18
49817353	22163	1
49817353	27201	1
49817353	27266	1
49817353	36085	2
49817353	41437	1
49817353	43933	1
49817353	56490	1
49817353	66788	1
49914843	1342	1
49914843	5186	1
49914843	5296	1
49914843	6267	1
49914843	6785	2
49914843	11908	1
49914843	16490	1
49914843	16674	3
49914843	17058	1
49914843	22728	1
49914843	31300	1
49914843	53748	1
49914843	53757	2
49914843	75293	1
50006012	576	1
50006012	762	1
50006012	2892	1
50006012	3431	1
50006012	8230	1
50006012	9293	4
50006012	10768	1
50006012	13092	1
50006012	13420	1
50006012	14263	2
50006012	17148	2
50006012	17568	1
50006012	20049	1
50006012	22296	1
50006012	27877	1
50006012	43667	1
50006012	43671	2
50006012	52218	1
50006012	52941	1
50006012	101687	1
50050726	3070	4
50050726	3334	2
50050726	4257	1
50050726	6801	1
50050726	10808	2
50050726	18783	1
50050726	22785	2
50050726	23292	1
50050726	28030	2
50050726	29551	1
50066863	11713	1
50066863	21552	1
50173943	355	11
50173943	356	1
50173943	4972	1
50173943	5760	1
50173943	8527	1
50173943	9073	12
50173943	9255	1
50173943	12412	4
50173943	12599	1
50173943	12640	2
50173943	15677	1
50173943	15706	1
50173943	16274	1
50173943	16960	1
50173943	17341	2
50173943	17875	1
50173943	19396	1
50173943	19602	18
50173943	19856	1
50173943	21976	1
50173943	22794	3
50173943	22963	5
50173943	25663	1
50173943	27731	2
50173943	29178	2
50173943	29507	11
50173943	36085	1
50173943	52432	1
50173943	54278	1
50173943	57695	1
50173943	58655	1
50173943	62568	1
50173943	77248	2
50173943	85102	1
50246742	916	1
50246742	1505	7
50246742	2521	1
50246742	2846	1
50246742	4624	1
50246742	4715	1
50246742	4772	1
50246742	6243	1
50246742	7171	2
50246742	8381	2
50246742	8740	1
50246742	8745	1
50246742	9217	3
50246742	9316	3
50246742	9694	4
50246742	9881	1
50246742	9930	3
50246742	10198	4
50246742	10228	1
50246742	10720	7
50246742	10779	2
50246742	11167	1
50246742	11570	22
50246742	13262	1
50246742	13384	1
50246742	14002	5
50246742	15230	1
50246742	16483	3
50246742	16511	1
50246742	16881	1
50246742	18408	1
50246742	18502	1
50246742	19315	1
50246742	19442	2
50246742	20332	2
50246742	21552	6
50246742	22959	1
50246742	25278	2
50246742	27214	1
50246742	27943	1
50246742	28266	1
50246742	29507	1
50246742	52605	1
50246742	54238	1
50246742	67286	1
50246742	68540	2
50246742	68696	1
50246742	85927	1
50288900	565	2
50288900	1057	4
50288900	1214	1
50288900	2595	1
50288900	5794	2
50288900	6414	1
50288900	8027	5
50288900	8546	1
50288900	9098	7
50288900	9606	1
50288900	10861	1
50288900	11625	1
50288900	11661	1
50288900	12172	4
50288900	12358	2
50288900	13044	0
50288900	13438	1
50288900	14191	2
50288900	16936	1
50288900	17348	1
50288900	17614	1
50288900	17764	1
50288900	17802	1
50288900	18051	3
50288900	18410	7
50288900	18653	1
50288900	20610	1
50288900	21976	1
50288900	29786	1
50288900	63065	1
50288900	73881	1
50288900	74991	2
50288900	82161	1
50288900	85180	1
50288900	94007	2
50380832	100	1
50380832	358	3
50380832	388	1
50380832	792	1
50380832	2443	3
50380832	2445	11
50380832	3586	4
50380832	5261	43
50380832	6324	2
50380832	7574	1
50380832	7870	1
50380832	9742	7
50380832	11526	1
50380832	11804	1
50380832	12414	3
50380832	12706	5
50380832	13434	1
50380832	15423	2
50380832	16225	1
50380832	23228	1
50380832	24626	2
50380832	25175	1
50380832	37934	2
50380832	45552	1
50380832	78236	4
50380832	101616	1
50380832	103459	1
50411403	632	1
50411403	11512	6
50411403	12412	1
50411403	13240	1
50411403	17646	2
50411403	26204	3
50411403	27653	2
50411403	27735	4
50411403	33796	1
50411403	41958	1
50411403	45338	2
50411403	76746	1
50545000	189	5
50545000	388	1
50545000	1372	1
50545000	3606	1
50545000	4015	4
50545000	4059	2
50545000	5056	1
50545000	6627	8
50545000	14951	1
50545000	15717	1
50545000	16972	1
50545000	22777	1
50545000	29037	2
50622160	174	1
50622160	2966	1
50622160	5842	1
50622160	6458	1
50622160	12120	1
50622160	12295	1
50622160	19088	1
50622160	34152	1
50622160	61511	1
50622160	71311	2
50622160	86959	1
50635466	448	1
50635466	1061	6
50635466	1062	24
50635466	1505	10
50635466	1536	1
50635466	1573	1
50635466	1611	4
50635466	1657	1
50635466	2143	1
50635466	2468	3
50635466	2636	5
50635466	3167	1
50635466	3204	1
50635466	3322	2
50635466	3662	3
50635466	4543	1
50635466	4983	1
50635466	5056	1
50635466	5648	0
50635466	5723	1
50635466	5929	1
50635466	6994	4
50635466	7208	19
50635466	7495	1
50635466	7497	2
50635466	7577	12
50635466	7722	3
50635466	8097	6
50635466	8329	2
50635466	8352	1
50635466	8376	0
50635466	8688	2
50635466	8692	1
50635466	9218	1
50635466	9985	7
50635466	10039	1
50635466	11059	4
50635466	11661	2
50635466	12211	1
50635466	12308	1
50635466	13438	4
50635466	13458	4
50635466	13617	1
50635466	14438	1
50635466	14452	1
50635466	14700	6
50635466	15051	7
50635466	15256	1
50635466	15588	5
50635466	15923	1
50635466	16127	1
50635466	16222	1
50635466	16249	1
50635466	16922	0
50635466	16936	1
50635466	16972	4
50635466	16994	1
50635466	17090	2
50635466	17528	3
50635466	17801	2
50635466	17830	1
50635466	17984	1
50635466	18482	1
50635466	18651	1
50635466	19001	2
50635466	20331	1
50635466	21381	1
50635466	21942	1
50635466	22447	1
50635466	25412	5
50635466	25424	2
50635466	25445	1
50635466	25969	1
50635466	26872	1
50635466	27393	1
50635466	27627	1
50635466	28003	1
50635466	29330	1
50635466	29490	1
50635466	32534	1
50635466	34753	1
50635466	39109	1
50635466	41559	1
50635466	46194	2
50635466	51917	1
50635466	52280	1
50635466	52706	2
50635466	52960	1
50635466	53364	1
50635466	53757	1
50635466	58308	3
50635466	60006	2
50635466	61257	1
50635466	69283	1
50635466	69984	1
50635466	71746	1
50635466	74719	1
50635466	78236	3
50635466	82286	1
50635466	93313	7
50635466	95529	3
50635466	96078	5
50635466	97607	1
50635466	101665	1
50677951	1355	1
50677951	2468	1
50677951	3223	4
50677951	3851	3
50677951	6339	1
50677951	8755	1
50677951	9077	1
50677951	9195	1
50677951	9592	1
50677951	10724	1
50677951	14951	1
50677951	15717	1
50677951	18094	1
50677951	20285	1
50677951	25702	5
50677951	29007	1
50677951	70126	6
50786785	67	1
50786785	565	3
50786785	960	2
50786785	4051	8
50786785	5779	1
50786785	7300	1
50786785	7446	2
50786785	8185	2
50786785	8610	2
50786785	9606	90
50786785	9930	34
50786785	18573	1
50786785	18575	1
50786785	43198	1
50786785	45114	1
50786785	45305	1
50786785	46614	1
50786785	54210	1
50786785	73313	7
50791864	1057	4
50791864	1381	1
50791864	2538	2
50791864	3054	4
50791864	3851	1
50791864	4337	3
50791864	5602	3
50791864	5760	1
50791864	5995	1
50791864	6375	1
50791864	8530	8
50791864	9316	1
50791864	9626	2
50791864	9949	1
50791864	10195	1
50791864	10744	1
50791864	10861	3
50791864	10905	9
50791864	11238	1
50791864	11625	212
50791864	11661	1
50791864	11684	1
50791864	11974	1
50791864	12172	5
50791864	13074	10
50791864	14488	1
50791864	14499	1
50791864	15670	1
50791864	16257	18
50791864	17614	7
50791864	18389	1
50791864	18531	61
50791864	18670	4
50791864	19478	42
50791864	19613	1
50791864	20004	4
50791864	22168	1
50791864	23682	6
50791864	25445	2
50791864	25652	1
50791864	25725	2
50791864	35715	1
50791864	46983	1
50791864	50807	2
50791864	58125	1
50791864	69306	4
50791864	69984	1
50808053	837	1
50808053	5098	1
50808053	17542	1
50808053	27393	1
50808053	32849	1
50808053	71567	1
50808053	93313	1
50828137	29	1
50828137	994	1
50828137	1125	1
50828137	2789	2
50828137	3538	1
50828137	3810	1
50828137	5794	26
50828137	6241	1
50828137	6373	1
50828137	6454	4
50828137	8249	1
50828137	10649	1
50828137	11263	3
50828137	11453	2
50828137	11551	4
50828137	11727	1
50828137	14153	1
50828137	14709	1
50828137	18643	2
50828137	18858	1
50828137	19597	1
50828137	20285	1
50828137	20994	1
50828137	25222	1
50828137	26831	1
50828137	30792	1
50828137	43800	1
50828137	45518	1
50828137	58731	1
50828137	60122	6
50828137	65736	1
50828137	71982	7
50828137	81705	1
50828137	93250	1
50865818	828	3
50865818	1270	2
50865818	1456	3
50865818	1704	1
50865818	2083	5
50865818	2445	1
50865818	2626	1
50865818	3084	2
50865818	3235	3
50865818	3536	1
50865818	3550	1
50865818	3949	1
50865818	4518	2
50865818	5319	1
50865818	6375	1
50865818	6388	1
50865818	7075	1
50865818	7843	1
50865818	8027	7
50865818	8546	2
50865818	9004	1
50865818	9830	2
50865818	10219	6
50865818	11386	1
50865818	12058	1
50865818	12543	1
50865818	12905	1
50865818	13092	2
50865818	13330	1
50865818	13855	1
50865818	13997	1
50865818	14002	1
50865818	14577	1
50865818	14883	1
50865818	15876	2
50865818	16721	1
50865818	16936	4
50865818	17938	5
50865818	18041	7
50865818	18637	1
50865818	19270	2
50865818	20331	1
50865818	20374	1
50865818	21085	2
50865818	21474	1
50865818	22179	3
50865818	22794	2
50865818	23232	2
50865818	23682	1
50865818	25835	4
50865818	25911	1
50865818	25969	1
50865818	27771	1
50865818	29227	1
50865818	30353	2
50865818	33421	2
50865818	42400	1
50865818	47299	1
50865818	49442	1
50865818	52245	1
50865818	52936	1
50865818	53856	1
50865818	58039	2
50865818	71215	1
50865818	73313	1
50865818	96408	1
50865818	101616	1
50865818	101723	1
50869828	162	2
50869828	382	1
50869828	576	0
50869828	854	2
50869828	967	1
50869828	2190	12
50869828	2997	1
50869828	3419	1
50869828	5296	6
50869828	5602	1
50869828	5779	2
50869828	5848	1
50869828	7308	21
50869828	7346	2
50869828	7907	9
50869828	8376	1
50869828	8380	1
50869828	8920	1
50869828	9184	1
50869828	9694	1
50869828	10298	1
50869828	10789	1
50869828	10922	2
50869828	11013	1
50869828	12137	2
50869828	12564	1
50869828	12614	21
50869828	13361	2
50869828	14423	5
50869828	14709	1
50869828	15601	1
50869828	16475	1
50869828	21039	23
50869828	53757	2
50869828	62488	1
51053733	428	1
51053733	1011	1
51053733	2243	2
51053733	2516	1
51053733	2803	2
51053733	3070	14
51053733	5488	1
51053733	8027	2
51053733	8333	1
51053733	8409	1
51053733	9241	1
51053733	10727	1
51053733	13240	3
51053733	14452	1
51053733	15868	1
51053733	16349	1
51053733	16483	3
51053733	16674	1
51053733	20012	1
51053733	20014	1
51053733	21373	1
51053733	21450	4
51053733	23208	1
51053733	23251	3
51053733	25999	1
51053733	26923	1
51053733	36085	1
51053733	44672	1
51053733	45779	1
51053733	61511	3
51053733	70411	1
51053733	82270	5
51053733	86280	1
51053733	91502	2
51099044	2424	3
51099044	3142	1
51099044	3468	1
51099044	4059	1
51099044	4700	1
51099044	5055	1
51099044	5584	1
51099044	5899	2
51099044	6126	1
51099044	7431	1
51099044	8230	1
51099044	8338	1
51099044	8394	2
51099044	9073	1
51099044	10449	1
51099044	12334	1
51099044	12706	1
51099044	14058	1
51099044	14092	4
51099044	16257	1
51099044	17311	1
51099044	18408	1
51099044	19722	1
51099044	20072	1
51099044	21802	2
51099044	22726	4
51099044	25513	1
51099044	27203	1
51099044	44627	2
51099044	50807	1
51099044	66316	5
51099044	69306	21
51099044	78236	1
51099044	94324	1
51122746	2083	4
51122746	2225	2
51122746	2300	9
51122746	3468	1
51122746	5339	2
51122746	5499	2
51122746	6173	2
51122746	7329	1
51122746	8349	1
51122746	8376	1
51122746	8811	2
51122746	11085	1
51122746	12409	2
51122746	13130	1
51122746	13241	1
51122746	16438	1
51122746	17063	1
51122746	18670	1
51122746	19336	1
51122746	20374	6
51122746	24514	8
51122746	25222	1
51122746	26172	2
51122746	26872	2
51122746	27956	1
51122746	40142	1
51122746	45117	1
51122746	46062	1
51122746	56884	1
51122746	60933	3
51122746	62265	1
51122746	62488	1
51122746	70660	1
51122746	79368	1
51122746	93787	1
51150009	2331	8
51150009	3468	1
51150009	6173	3
51150009	7378	1
51150009	10298	1
51150009	12963	2
51150009	15137	2
51150009	17811	1
51150009	17931	5
51150009	18428	1
51150009	20744	2
51150009	22121	1
51150009	66788	2
51150009	78312	1
51150009	82528	2
51328832	342	1
51328832	673	1
51328832	1057	4
51328832	2929	1
51328832	4161	2
51328832	5658	1
51328832	6562	5
51328832	7001	8
51328832	7768	2
51328832	8394	1
51328832	8503	1
51328832	9184	1
51328832	9251	2
51328832	9469	1
51328832	9894	3
51328832	9985	3
51328832	10055	1
51328832	10298	1
51328832	10905	2
51328832	11108	2
51328832	11140	3
51328832	11884	1
51328832	12171	1
51328832	12172	2
51328832	12543	1
51328832	14701	2
51328832	17218	1
51328832	18263	1
51328832	18483	2
51328832	20034	1
51328832	20425	1
51328832	21976	1
51328832	22777	2
51328832	25747	21
51328832	28030	1
51328832	29007	1
51328832	33329	15
51328832	34102	9
51328832	35438	3
51328832	56884	3
51328832	82520	1
51328832	93313	1
51328832	100150	1
51328832	102504	2
51349274	67	4
51349274	448	2
51349274	1456	1
51349274	2152	1
51349274	2874	1
51349274	3810	1
51349274	4024	2
51349274	4648	1
51349274	5014	2
51349274	5248	1
51349274	5339	1
51349274	5683	19
51349274	5923	1
51349274	6058	1
51349274	6267	1
51349274	6375	1
51349274	7001	1
51349274	7457	1
51349274	8745	1
51349274	9365	2
51349274	9581	5
51349274	9930	18
51349274	10612	3
51349274	11661	2
51349274	11692	2
51349274	11818	1
51349274	12442	1
51349274	12515	1
51349274	12635	1
51349274	13069	1
51349274	13130	1
51349274	14883	1
51349274	15544	2
51349274	15852	4
51349274	15976	1
51349274	17063	1
51349274	17764	1
51349274	17815	1
51349274	17830	2
51349274	19530	2
51349274	19708	2
51349274	20072	1
51349274	20305	1
51349274	23042	1
51349274	23595	1
51349274	25803	2
51349274	26982	2
51349274	27153	1
51349274	27266	1
51349274	27270	1
51349274	29007	1
51349274	30837	1
51349274	34759	1
51349274	35702	1
51349274	44654	1
51349274	51922	1
51349274	56324	2
51349274	56884	1
51349274	60652	6
51349274	76746	1
51349274	82270	3
51349274	86280	1
51377848	18	1
51377848	1559	2
51377848	3685	1
51377848	4361	41
51377848	10849	2
51377848	11804	1
51377848	12546	1
51377848	20187	1
51377848	22322	1
51388399	671	1
51388399	1866	1
51388399	2330	2
51388399	3741	1
51388399	4800	1
51388399	5020	2
51388399	6324	2
51388399	10198	1
51388399	11827	10
51388399	12358	3
51388399	12706	1
51388399	14191	1
51388399	14716	1
51388399	15747	8
51388399	19442	1
51388399	20173	1
51388399	20285	1
51388399	20331	1
51388399	24260	1
51388399	25513	2
51388399	31455	1
51388399	43301	1
51388399	46181	2
51388399	46909	1
51388399	55807	1
51388399	59325	3
51441524	576	1
51441524	837	2
51441524	2147	1
51441524	3224	1
51441524	3743	1
51441524	4445	2
51441524	5779	1
51441524	6562	1
51441524	14213	1
51441524	14236	2
51441524	14250	1
51441524	15811	1
51441524	15852	9
51441524	17542	2
51441524	25222	1
51441524	25903	1
51441524	50958	1
51441524	57505	1
51441524	62461	1
51441524	70411	5
51441524	73880	1
51441524	82528	5
51472749	358	2
51472749	711	2
51472749	884	1
51472749	2242	1
51472749	2310	2
51472749	2948	1
51472749	5723	1
51472749	6711	1
51472749	7217	2
51472749	7796	1
51472749	12564	1
51472749	15802	2
51472749	15852	1
51472749	16897	1
51472749	17534	1
51472749	17595	2
51472749	19154	3
51472749	19270	5
51472749	19411	1
51472749	19445	1
51472749	21474	1
51472749	22565	2
51472749	25321	1
51472749	25412	1
51472749	25424	2
51472749	27348	5
51472749	27393	7
51472749	27731	1
51472749	73880	3
51472749	78525	1
51472749	85584	1
51472749	93594	1
51472749	96292	1
51472749	107470	1
51531106	484	1
51531106	711	2
51531106	754	1
51531106	1456	1
51531106	1478	3
51531106	1536	1
51531106	1554	2
51531106	3254	34
51531106	3536	3
51531106	3846	5
51531106	3851	35
51531106	4338	1
51531106	4518	8
51531106	5477	1
51531106	5760	3
51531106	5970	4
51531106	6986	3
51531106	8206	2
51531106	8527	8
51531106	9073	4
51531106	9881	2
51531106	10430	1
51531106	10716	10
51531106	11210	1
51531106	11558	1
51531106	11758	3
51531106	12020	1
51531106	12309	1
51531106	12905	2
51531106	13946	3
51531106	14267	12
51531106	14748	1
51531106	14926	1
51531106	15525	1
51531106	15717	1
51531106	15849	1
51531106	15893	1
51531106	16073	1
51531106	16994	3
51531106	17542	1
51531106	17662	1
51531106	17801	1
51531106	17938	1
51531106	18556	2
51531106	19097	1
51531106	21142	1
51531106	21197	4
51531106	21693	3
51531106	21802	2
51531106	22693	1
51531106	22892	1
51531106	24146	3
51531106	24204	1
51531106	26223	12
51531106	27063	2
51531106	27266	2
51531106	27273	1
51531106	27925	1
51531106	31537	1
51531106	32219	1
51531106	35438	3
51531106	35849	1
51531106	38980	1
51531106	40488	1
51531106	46909	6
51531106	52399	1
51531106	52746	1
51531106	61586	1
51531106	62113	6
51531106	64458	3
51531106	73687	1
51531106	82161	1
51531106	93152	2
51531106	97808	3
51531106	98426	8
51804381	4966	2
51804381	5000	1
51804381	5898	1
51804381	9073	2
51804381	10815	2
51804381	12538	2
51804381	14701	1
51804381	15998	1
51804381	17542	1
51804381	18051	2
51804381	19154	5
51804381	20524	1
51804381	21976	1
51804381	22410	1
51804381	26367	1
51804381	27348	9
51804381	43198	18
51804381	45518	1
51804381	53503	21
51868456	1262	4
51868456	1555	2
51868456	1598	1
51868456	2190	1
51868456	2341	2
51868456	2803	1
51868456	5499	1
51868456	6125	1
51868456	7300	5
51868456	8709	1
51868456	9444	1
51868456	9930	2
51868456	10727	1
51868456	13384	1
51868456	15393	1
51868456	16483	1
51868456	16567	1
51868456	17225	1
51868456	18783	2
51868456	19183	2
51868456	19747	1
51868456	19786	2
51868456	19889	3
51868456	20341	1
51868456	20938	1
51868456	25222	1
51868456	25970	2
51868456	26715	7
51868456	44731	1
51868456	62113	3
51868456	81165	1
51868456	98378	1
51868456	107482	1
52015552	640	2
52015552	1991	2
52015552	8530	4
52015552	12543	1
52015552	19013	1
52015552	19790	1
52015552	22163	2
52015552	25112	1
52015552	27153	1
52015552	35438	1
52015552	43060	1
52015552	52218	1
52015552	70746	6
52113271	365	1
52113271	2393	1
52113271	4532	1
52113271	5055	1
52113271	6141	2
52113271	7796	6
52113271	9692	2
52113271	11377	5
52113271	12838	1
52113271	15423	1
52113271	17480	1
52113271	17614	2
52113271	17621	1
52113271	25505	15
52113271	26872	2
52113271	27348	2
52113271	28718	1
52113271	34111	1
52113271	43198	1
52113271	46909	1
52328342	854	1
52328342	2393	1
52328342	2636	1
52328342	3007	1
52328342	3167	2
52328342	4255	2
52328342	5654	3
52328342	5663	2
52328342	9241	2
52328342	9966	3
52328342	10039	4
52328342	10187	6
52328342	13617	5
52328342	14840	1
52328342	15221	1
52328342	15256	1
52328342	17309	1
52328342	18094	1
52328342	18482	3
52328342	21474	1
52328342	22301	1
52328342	22447	3
52328342	24514	1
52328342	27368	5
52328342	29490	2
52328342	31300	3
52328342	34753	1
52328342	48702	1
52328342	51727	1
52328342	53757	2
52328342	71006	1
52328342	80740	1
52328342	86959	1
52387756	189	1
52387756	711	1
52387756	1243	1
52387756	4760	2
52387756	5579	3
52387756	6267	2
52387756	6414	3
52387756	7171	3
52387756	7833	11
52387756	9347	1
52387756	9965	2
52387756	10407	1
52387756	10808	4
52387756	11590	1
52387756	11887	1
52387756	12197	1
52387756	13240	1
52387756	13771	1
52387756	16215	1
52387756	17938	1
52387756	18573	2
52387756	19575	1
52387756	19708	2
52387756	19728	1
52387756	19828	1
52387756	19908	2
52387756	20309	7
52387756	21927	2
52387756	22292	6
52387756	23042	2
52387756	24158	2
52387756	26631	4
52387756	27231	1
52387756	27260	3
52387756	29442	3
52387756	34881	1
52387756	43198	1
52387756	58379	1
52387756	62953	1
52387756	94524	1
52387756	102128	1
52503923	1214	1
52503923	2458	1
52503923	4800	1
52503923	5807	3
52503923	5931	1
52503923	9574	1
52503923	14838	1
52503923	15811	4
52503923	17862	2
52503923	18637	1
52503923	20014	1
52503923	25175	1
52503923	25321	1
52503923	39120	1
52503923	60122	2
52503923	61441	1
52503923	61540	1
52503923	64458	1
52503923	95420	1
52503923	95482	1
52566892	1128	3
52566892	1611	1
52566892	1620	1
52566892	2147	1
52566892	5287	5
52566892	5339	1
52566892	5476	1
52566892	6375	1
52566892	6915	4
52566892	7907	2
52566892	11167	1
52566892	11656	1
52566892	13024	1
52566892	13396	2
52566892	14038	1
52566892	15501	1
52566892	16490	1
52566892	17466	8
52566892	18909	3
52566892	19154	2
52566892	20001	1
52566892	20251	5
52566892	21865	6
52566892	23643	1
52566892	25505	4
52566892	27348	16
52566892	42330	2
52566892	54709	2
52566892	96772	1
52566892	102885	1
52584180	1889	1
52584180	7346	1
52584180	16674	1
52584180	22794	1
52584180	27653	6
52590015	49	3
52590015	633	1
52590015	1525	3
52590015	2136	2
52590015	2302	1
52590015	2953	4
52590015	3929	1
52590015	5602	1
52590015	5899	9
52590015	7137	1
52590015	9184	1
52590015	9241	1
52590015	10865	1
52590015	11042	2
52590015	11166	26
52590015	12051	4
52590015	12171	1
52590015	12519	2
52590015	13998	1
52590015	14062	1
52590015	14459	3
52590015	15137	1
52590015	16555	1
52590015	17550	1
52590015	19394	2
52590015	20047	1
52590015	20516	3
52590015	24973	1
52590015	25456	2
52590015	26172	7
52590015	26521	4
52590015	27692	1
52590015	29140	2
52590015	32487	1
52590015	51922	1
52590015	52432	1
52590015	61511	1
52590015	62953	3
52590015	67498	1
52590015	75917	2
52590015	96408	2
52590015	105287	1
52598384	484	2
52598384	667	14
52598384	2278	1
52598384	2393	1
52598384	2953	2
52598384	5934	7
52598384	6491	1
52598384	8750	1
52598384	9096	6
52598384	9581	2
52598384	9830	1
52598384	10055	1
52598384	11317	3
52598384	11386	1
52598384	12239	2
52598384	16681	1
52598384	22785	4
52598384	23207	1
52598384	27484	1
52598384	27731	5
52598384	27793	2
52598384	27943	1
52598384	28861	1
52598384	36085	1
52598384	43060	26
52598384	45636	1
52598384	46962	1
52598384	47413	2
52598384	51922	2
52598384	81409	1
52598384	95634	3
52598384	105351	1
52732914	356	1
52732914	754	1
52732914	1243	1
52732914	2953	2
52732914	3224	2
52732914	3253	1
52732914	3311	5
52732914	5579	1
52732914	5987	1
52732914	6168	1
52732914	6386	2
52732914	7080	1
52732914	10062	1
52732914	12135	3
52732914	12412	7
52732914	14488	2
52732914	15045	1
52732914	15242	2
52732914	16434	1
52732914	16777	1
52732914	17149	1
52732914	17163	1
52732914	17176	1
52732914	17856	1
52732914	19575	2
52732914	21862	1
52732914	21977	1
52732914	22524	1
52732914	22959	1
52732914	24973	1
52732914	25456	2
52732914	25903	1
52732914	31535	6
52732914	31701	2
52732914	44616	1
52732914	52746	1
52732914	61257	1
52732914	72676	1
52732914	82520	2
52770204	388	13
52770204	448	1
52770204	860	1
52770204	1155	2
52770204	1370	1
52770204	1468	1
52770204	1554	2
52770204	1808	1
52770204	2098	3
52770204	2430	1
52770204	2433	24
52770204	2602	1
52770204	2929	1
52770204	3099	1
52770204	3204	1
52770204	3311	1
52770204	4024	1
52770204	4445	2
52770204	4715	1
52770204	5477	4
52770204	5923	1
52770204	5970	1
52770204	5991	1
52770204	7080	17
52770204	8530	3
52770204	9255	1
52770204	9293	5
52770204	9389	1
52770204	9844	1
52770204	9984	1
52770204	11411	3
52770204	11602	10
52770204	11692	1
52770204	11770	1
52770204	11887	1
52770204	12187	2
52770204	12806	1
52770204	13014	1
52770204	13225	1
52770204	13918	51
52770204	13972	2
52770204	14250	1
52770204	14283	3
52770204	14709	1
52770204	15677	1
52770204	16214	1
52770204	16327	32
52770204	16459	1
52770204	16674	1
52770204	16721	1
52770204	16903	1
52770204	16972	1
52770204	19575	1
52770204	19895	1
52770204	20072	1
52770204	20285	1
52770204	20610	3
52770204	20623	1
52770204	20998	1
52770204	21005	1
52770204	21217	1
52770204	21773	1
52770204	22168	3
52770204	23228	3
52770204	25969	1
52770204	25970	6
52770204	26495	1
52770204	26688	1
52770204	27587	1
52770204	27955	2
52770204	29037	1
52770204	29806	1
52770204	40640	1
52770204	43184	2
52770204	44365	1
52770204	45338	3
52770204	45636	1
52770204	47237	1
52770204	49115	1
52770204	49442	1
52770204	49448	1
52770204	49768	1
52770204	50639	1
52770204	55321	1
52770204	58039	4
52770204	58516	1
52770204	58731	1
52770204	59788	2
52770204	62488	1
52770204	62953	1
52770204	73880	1
52770204	94022	1
52770204	96024	1
52770204	97430	1
52770204	98077	1
52770204	100805	1
52770204	103164	1
52795289	854	1
52795289	1155	1
52795289	2480	3
52795289	2595	1
52795289	2636	3
52795289	4255	3
52795289	6135	4
52795289	6520	1
52795289	9039	12
52795289	12187	1
52795289	12271	1
52795289	12308	11
52795289	13225	1
52795289	14041	2
52795289	15322	1
52795289	18169	1
52795289	18643	1
52795289	18880	1
52795289	19369	1
52795289	21268	1
52795289	23681	1
52795289	23888	1
52795289	26382	3
52795289	28013	1
52795289	29178	1
52795289	30650	1
52795289	42979	1
52795289	48702	1
52795289	54992	1
52795289	55150	1
52795289	59788	1
52795289	69692	1
52795289	79298	1
52795289	92060	1
52795289	100415	1
52933935	3555	1
52933935	4252	8
52933935	11887	1
52933935	16180	1
52933935	18350	1
52933935	19478	7
52933935	52259	1
52942577	4543	1
52942577	4916	1
52942577	7497	1
52942577	9817	1
52942577	15923	1
52942577	18794	1
52942577	21736	1
52942577	26631	1
52942577	31455	1
52942577	50958	1
52942577	71402	1
52942577	81667	1
53002206	1376	1
53002206	2582	1
53002206	2803	4
53002206	2822	1
53002206	2997	1
53002206	5287	1
53002206	7592	1
53002206	11108	1
53002206	11166	5
53002206	11602	2
53002206	11898	1
53002206	12599	1
53002206	14459	1
53002206	14926	2
53002206	14984	1
53002206	15609	1
53002206	15856	2
53002206	16521	2
53002206	18619	1
53002206	18670	1
53002206	20332	2
53002206	20516	1
53002206	22785	3
53002206	27108	4
53002206	27266	1
53002206	28013	1
53002206	32041	1
53002206	38711	1
53002206	44086	1
53002206	44170	1
53002206	62481	8
53002206	77062	2
53002206	82137	1
53002206	96408	2
53002206	100415	1
53024321	1214	1
53024321	6058	1
53024321	8705	1
53024321	9096	1
53024321	9347	5
53024321	10388	1
